artista,artista_link,bandeira
"Amparanoia","https://www.cifras.com.br/amparanoia","https://www.e-chords.com/t/f3.gif"
"Amparo Ochoa","https://www.cifras.com.br/amparo-ochoa","https://www.e-chords.com/t/f6.gif"
"Amplifield","https://www.cifras.com.br/amplifield","https://www.e-chords.com/t/f1.gif"
"Amputated","https://www.cifras.com.br/amputated","https://www.e-chords.com/t/f68.gif"
"Amr Diab","https://www.cifras.com.br/amr-diab","https://www.e-chords.com/t/f39.gif"
"Amrinder Gill","https://www.cifras.com.br/amrinder-gill","https://www.e-chords.com/t/f46.gif"
"Amsteradio","https://www.cifras.com.br/amsteradio","https://www.e-chords.com/t/f1.gif"
"Amsterdam","https://www.cifras.com.br/amsterdam","https://www.e-chords.com/t/f10.gif"
"Amuk","https://www.cifras.com.br/amuk","https://www.e-chords.com/t/f25.gif"
"Amy Bruce Spaceshow","https://www.cifras.com.br/amy-bruce-spaceshow","https://www.e-chords.com/t/f68.gif"
"Amy Cook Featuring Robert Plant","https://www.cifras.com.br/amy-cook-featuring-robert-plant","https://www.e-chords.com/t/f68.gif"
"Amy Dalley","https://www.cifras.com.br/amy-dalley","https://www.e-chords.com/t/f10.gif"
"Amy Diamond","https://www.cifras.com.br/amy-diamond","https://www.e-chords.com/t/f68.gif"
"Amy Grant","https://www.cifras.com.br/amy-grant","https://www.e-chords.com/t/f7.gif"
"Amy Hef","https://www.cifras.com.br/amy-hef","https://www.e-chords.com/t/f25.gif"
"Amy Jo Johnson","https://www.cifras.com.br/amy-jo-johnson","https://www.e-chords.com/t/f10.gif"
"Amy Lee","https://www.cifras.com.br/amy-lee","https://www.e-chords.com/t/f68.gif"
"Amy Lee ft. Seether","https://www.cifras.com.br/amy-lee-ft-seether","https://www.e-chords.com/t/f10.gif"
"Amy Macdonald","https://www.cifras.com.br/amy-macdonald","https://www.e-chords.com/t/f8.gif"
"Amy Mcdonald","https://www.cifras.com.br/amy-mcdonald","https://www.e-chords.com/t/f10.gif"
"Amy Ray","https://www.cifras.com.br/amy-ray","https://www.e-chords.com/t/f10.gif"
"Amy Roviller","https://www.cifras.com.br/amy-roviller","https://www.e-chords.com/t/f1.gif"
"Amy Savin","https://www.cifras.com.br/amy-savin","https://www.e-chords.com/t/f68.gif"
"Amy Shark","https://www.cifras.com.br/amy-shark","https://www.e-chords.com/t/f68.gif"
"Amy Stokes","https://www.cifras.com.br/amy-stokes","https://www.e-chords.com/t/f68.gif"
"Amy Stroup","https://www.cifras.com.br/amy-stroup","https://www.e-chords.com/t/f25.gif"
"Amy Studt","https://www.cifras.com.br/amy-studt","https://www.e-chords.com/t/f2.gif"
"Amy Winehouse","https://www.cifras.com.br/amy-winehouse","https://www.e-chords.com/t/f2.gif"
"An Escape Plan","https://www.cifras.com.br/an-escape-plan","https://www.e-chords.com/t/f25.gif"
"An Unkindness","https://www.cifras.com.br/an-unkindness","https://www.e-chords.com/t/f68.gif"
"Ana & L R.s","https://www.cifras.com.br/ana-l-rs","https://www.e-chords.com/t/f1.gif"
"Ana Bacalhau","https://www.cifras.com.br/ana-bacalhau","https://www.e-chords.com/t/f1.gif"
"Ana Barbara","https://www.cifras.com.br/ana-barbara","https://www.e-chords.com/t/f25.gif"
"Ana Barroso","https://www.cifras.com.br/ana-barroso","https://www.e-chords.com/t/f1.gif"
"Ana Beatriz","https://www.cifras.com.br/ana-beatriz","https://www.e-chords.com/t/f1.gif"
"Ana Beatriz Nobre","https://www.cifras.com.br/ana-beatriz-nobre","https://www.e-chords.com/t/f1.gif"
"Ana Beatriz Vilela","https://www.cifras.com.br/ana-beatriz-vilela","https://www.e-chords.com/t/f1.gif"
"Ana Belén","https://www.cifras.com.br/ana-belen","https://www.e-chords.com/t/f3.gif"
"Ana Bolívar","https://www.cifras.com.br/ana-bolivar","https://www.e-chords.com/t/f68.gif"
"Ana Bonf","https://www.cifras.com.br/ana-bonfa","https://www.e-chords.com/t/f1.gif"
"Ana Brasil e Ronaldo Perez","https://www.cifras.com.br/ana-brasil-e-ronaldo-perez","https://www.e-chords.com/t/f1.gif"
"Ana Caetano","https://www.cifras.com.br/ana-caetano","https://www.e-chords.com/t/f1.gif"
"Ana Campanelli","https://www.cifras.com.br/ana-campanelli","https://www.e-chords.com/t/f1.gif"
"Ana Cañas","https://www.cifras.com.br/ana-canas","https://www.e-chords.com/t/f1.gif"
"Ana Carlla","https://www.cifras.com.br/ana-carlla","https://www.e-chords.com/t/f1.gif"
"Ana Carolina","https://www.cifras.com.br/ana-carolina","https://www.e-chords.com/t/f1.gif"
"Ana Carolina & Seu Jorge","https://www.cifras.com.br/ana-carolina-seu-jorge","https://www.e-chords.com/t/f1.gif"
"Ana Carolina Avelar","https://www.cifras.com.br/ana-carolina-avelar","https://www.e-chords.com/t/f1.gif"
"Ana Carolina Gomes","https://www.cifras.com.br/ana-carolina-gomes","https://www.e-chords.com/t/f1.gif"
"Ana Carolina Vilela","https://www.cifras.com.br/ana-carolina-vilela","https://www.e-chords.com/t/f1.gif"
"Ana Castela","https://www.cifras.com.br/ana-castela","https://www.e-chords.com/t/f1.gif"
"Ana Cigarra","https://www.cifras.com.br/ana-cigarra","https://www.e-chords.com/t/f1.gif"
"Ana Cirré","https://www.cifras.com.br/ana-cirre","https://www.e-chords.com/t/f3.gif"
"Ana Cirullo e Gabi Pazianoto","https://www.cifras.com.br/ana-cirullo-e-gabi-pazianoto","https://www.e-chords.com/t/f68.gif"
"Ana Clara","https://www.cifras.com.br/ana-clara","https://www.e-chords.com/t/f1.gif"
"Ana Claudia Ambrosi","https://www.cifras.com.br/ana-claudia-ambrosi","https://www.e-chords.com/t/f1.gif"
"Ana Contreras","https://www.cifras.com.br/ana-contreras","https://www.e-chords.com/t/f6.gif"
"Ana Costa","https://www.cifras.com.br/ana-costa","https://www.e-chords.com/t/f1.gif"
"Ana Cristina do Lago","https://www.cifras.com.br/ana-cristina-do-lago","https://www.e-chords.com/t/f1.gif"
"Ana de Nóbrega","https://www.cifras.com.br/ana-de-nobrega","https://www.e-chords.com/t/f1.gif"
"Ana Diniz","https://www.cifras.com.br/ana-diniz","https://www.e-chords.com/t/f1.gif"
"Ana e Angela","https://www.cifras.com.br/ana-e-angela","https://www.e-chords.com/t/f1.gif"
"Ana e Edson Feitosa","https://www.cifras.com.br/ana-e-edson-feitosa","https://www.e-chords.com/t/f1.gif"
"Ana e Jefe","https://www.cifras.com.br/ana-e-jefe","https://www.e-chords.com/t/f1.gif"
"Ana e Karen","https://www.cifras.com.br/ana-e-karen","https://www.e-chords.com/t/f1.gif"
"Ana Elisa e Mariana","https://www.cifras.com.br/ana-elisa-e-mariana","https://www.e-chords.com/t/f1.gif"
"Ana Emília Amaral","https://www.cifras.com.br/ana-emilia-amaral","https://www.e-chords.com/t/f1.gif"
"Ana Fabiana","https://www.cifras.com.br/ana-fabiana","https://www.e-chords.com/t/f1.gif"
"Ana Flávia","https://www.cifras.com.br/ana-flavia","https://www.e-chords.com/t/f1.gif"
"Ana Flora","https://www.cifras.com.br/ana-flora","https://www.e-chords.com/t/f1.gif"
"Ana Frango Elétrico","https://www.cifras.com.br/ana-frango-eletrico","https://www.e-chords.com/t/f1.gif"
"Ana Free","https://www.cifras.com.br/ana-free","https://www.e-chords.com/t/f2.gif"
"Ana Gabriel","https://www.cifras.com.br/ana-gabriel","https://www.e-chords.com/t/f3.gif"
"Ana Gabriela","https://www.cifras.com.br/ana-gabriela","https://www.e-chords.com/t/f1.gif"
"Ana Gabriely","https://www.cifras.com.br/ana-gabriely","https://www.e-chords.com/t/f1.gif"
"Ana Gaia Rufino","https://www.cifras.com.br/ana-gaia-rufino","https://www.e-chords.com/t/f1.gif"
"Ana Galvão","https://www.cifras.com.br/ana-galvao","https://www.e-chords.com/t/f1.gif"
"Ana Gretter","https://www.cifras.com.br/ana-gretter","https://www.e-chords.com/t/f1.gif"
"Ana Guerra","https://www.cifras.com.br/ana-guerra","https://www.e-chords.com/t/f68.gif"
"Ana Helena","https://www.cifras.com.br/ana-helena","https://www.e-chords.com/t/f1.gif"
"Ana Heloysa","https://www.cifras.com.br/ana-heloysa","https://www.e-chords.com/t/f1.gif"
"Ana Johnson","https://www.cifras.com.br/ana-johnson","https://www.e-chords.com/t/f10.gif"
"Ana Johnsson","https://www.cifras.com.br/ana-johnsson","https://www.e-chords.com/t/f10.gif"
"Ana Júlia","https://www.cifras.com.br/ana-julia","https://www.e-chords.com/t/f1.gif"
"Ana Julia Pettini","https://www.cifras.com.br/ana-julia-pettini","https://www.e-chords.com/t/f1.gif"
"Ana Kaelly","https://www.cifras.com.br/ana-kaelly","https://www.e-chords.com/t/f1.gif"
"Ana Karla","https://www.cifras.com.br/ana-karla","https://www.e-chords.com/t/f1.gif"
"Ana Kawany","https://www.cifras.com.br/ana-kawany","https://www.e-chords.com/t/f1.gif"
"Ana Larousse","https://www.cifras.com.br/ana-larousse","https://www.e-chords.com/t/f1.gif"
"Ana Laura Lopes","https://www.cifras.com.br/ana-laura-lopes","https://www.e-chords.com/t/f1.gif"
"Ana Laura Rodrigues","https://www.cifras.com.br/ana-laura-rodrigues","https://www.e-chords.com/t/f1.gif"
"Ana Lélia","https://www.cifras.com.br/ana-lelia","https://www.e-chords.com/t/f68.gif"
"Ana Lu","https://www.cifras.com.br/ana-lu","https://www.e-chords.com/t/f1.gif"
"Ana Lúcia","https://www.cifras.com.br/ana-lucia","https://www.e-chords.com/t/f1.gif"
"Ana Luisa Barral","https://www.cifras.com.br/ana-luisa-barral","https://www.e-chords.com/t/f68.gif"
"Ana Luiza","https://www.cifras.com.br/ana-luiza","https://www.e-chords.com/t/f1.gif"
"Ana Luiza Brito","https://www.cifras.com.br/ana-luiza-brito","https://www.e-chords.com/t/f1.gif"
"Ana Luiza de Geus","https://www.cifras.com.br/ana-luiza-de-geus","https://www.e-chords.com/t/f1.gif"
"Ana Machado","https://www.cifras.com.br/ana-machado","https://www.e-chords.com/t/f1.gif"
"Ana Márcia","https://www.cifras.com.br/ana-marcia","https://www.e-chords.com/t/f1.gif"
"Ana Maria Braga","https://www.cifras.com.br/ana-maria-braga","https://www.e-chords.com/t/f1.gif"
"Ana María Niño","https://www.cifras.com.br/ana-maria-nino","https://www.e-chords.com/t/f68.gif"
"Ana Mena","https://www.cifras.com.br/ana-mena","https://www.e-chords.com/t/f68.gif"
"Ana Messa","https://www.cifras.com.br/ana-messa","https://www.e-chords.com/t/f1.gif"
"Ana Moura","https://www.cifras.com.br/ana-moura","https://www.e-chords.com/t/f1.gif"
"Ana Muller","https://www.cifras.com.br/ana-muller","https://www.e-chords.com/t/f1.gif"
"Ana Nery e D´lucca","https://www.cifras.com.br/ana-nery-e-dlucca","https://www.e-chords.com/t/f1.gif"
"Ana Nóbrega","https://www.cifras.com.br/ana-nobrega","https://www.e-chords.com/t/f1.gif"
"Ana Nobrega e Filipe Rodrigues","https://www.cifras.com.br/ana-nobrega-e-filipe-rodrigues","https://www.e-chords.com/t/f1.gif"
"Ana Olic","https://www.cifras.com.br/ana-olic","https://www.e-chords.com/t/f1.gif"
"Ana Oliveira Country","https://www.cifras.com.br/ana-oliveira-country","https://www.e-chords.com/t/f1.gif"
"Ana Parente","https://www.cifras.com.br/ana-parente","https://www.e-chords.com/t/f1.gif"
"Ana Paula","https://www.cifras.com.br/ana-paula","https://www.e-chords.com/t/f1.gif"
"Ana Paula Andrade","https://www.cifras.com.br/ana-paula-andrade","https://www.e-chords.com/t/f1.gif"
"Ana Paula Campos Badaró","https://www.cifras.com.br/ana-paula-campos-badaro","https://www.e-chords.com/t/f1.gif"
"Ana Paula da Silva","https://www.cifras.com.br/ana-paula-da-silva","https://www.e-chords.com/t/f1.gif"
"Ana Paula e Paulo Victor","https://www.cifras.com.br/ana-paula-e-paulo-victor","https://www.e-chords.com/t/f1.gif"
"Ana Paula Ferreira","https://www.cifras.com.br/ana-paula-ferreira","https://www.e-chords.com/t/f1.gif"
"Ana Paula Leal","https://www.cifras.com.br/ana-paula-leal","https://www.e-chords.com/t/f1.gif"
"Ana Paula Nóbrega","https://www.cifras.com.br/ana-paula-nobrega","https://www.e-chords.com/t/f1.gif"
"Ana Paula Samico","https://www.cifras.com.br/ana-paula-samico","https://www.e-chords.com/t/f1.gif"
"Ana Paula Valadão","https://www.cifras.com.br/ana-paula-valadao","https://www.e-chords.com/t/f1.gif"
"Ana Pozas","https://www.cifras.com.br/ana-pozas","https://www.e-chords.com/t/f3.gif"
"Ana Prada","https://www.cifras.com.br/ana-prada","https://www.e-chords.com/t/f27.gif"
"Ana Pupedan","https://www.cifras.com.br/ana-pupedan","https://www.e-chords.com/t/f68.gif"
"Ana Quézia","https://www.cifras.com.br/ana-quezia","https://www.e-chords.com/t/f1.gif"
"Ana Rafaela","https://www.cifras.com.br/ana-rafaela","https://www.e-chords.com/t/f1.gif"
"Ana Tereza Cunha","https://www.cifras.com.br/ana-tereza-cunha","https://www.e-chords.com/t/f1.gif"
"Ana Torroja","https://www.cifras.com.br/ana-torroja","https://www.e-chords.com/t/f3.gif"
"Ana Victoria","https://www.cifras.com.br/ana-victoria","https://www.e-chords.com/t/f27.gif"
"Ana Vilela","https://www.cifras.com.br/ana-vilela","https://www.e-chords.com/t/f1.gif"
"Ana y Jaime","https://www.cifras.com.br/ana-y-jaime","https://www.e-chords.com/t/f17.gif"
"Ana y Johnny","https://www.cifras.com.br/ana-y-johnny","https://www.e-chords.com/t/f68.gif"
"Ana Zini","https://www.cifras.com.br/ana-zini","https://www.e-chords.com/t/f1.gif"
"Ana Štefok","https://www.cifras.com.br/ana-stefok","https://www.e-chords.com/t/f68.gif"
"Anaal Nathrakh","https://www.cifras.com.br/anaal-nathrakh","https://www.e-chords.com/t/f2.gif"
"Anabantha","https://www.cifras.com.br/anabantha","https://www.e-chords.com/t/f6.gif"
"Anabela","https://www.cifras.com.br/anabela","https://www.e-chords.com/t/f1.gif"
"Anacrônica","https://www.cifras.com.br/anacronica","https://www.e-chords.com/t/f1.gif"
"Anadara","https://www.cifras.com.br/anadara","https://www.e-chords.com/t/f10.gif"
"Anadel","https://www.cifras.com.br/anadel","https://www.e-chords.com/t/f68.gif"
"Anah Tilibra","https://www.cifras.com.br/anah-tilibra","https://www.e-chords.com/t/f68.gif"
"Anahi","https://www.cifras.com.br/anahi","https://www.e-chords.com/t/f6.gif"
"Anais","https://www.cifras.com.br/anais","https://www.e-chords.com/t/f68.gif"
"Anais Mitchell","https://www.cifras.com.br/anais-mitchell","https://www.e-chords.com/t/f25.gif"
"Anajo","https://www.cifras.com.br/anajo","https://www.e-chords.com/t/f7.gif"
"Anaju","https://www.cifras.com.br/anaju","https://www.e-chords.com/t/f3.gif"
"Anakena","https://www.cifras.com.br/anakena","https://www.e-chords.com/t/f68.gif"
"Anakleto","https://www.cifras.com.br/anakleto","https://www.e-chords.com/t/f68.gif"
"Anal Cunt","https://www.cifras.com.br/anal-cunt","https://www.e-chords.com/t/f10.gif"
"ANALAGA","https://www.cifras.com.br/analaga","https://www.e-chords.com/t/f1.gif"
"Analí","https://www.cifras.com.br/anali","https://www.e-chords.com/t/f6.gif"
"Analisando Sara","https://www.cifras.com.br/analisando-sara","https://www.e-chords.com/t/f68.gif"
"Analiss","https://www.cifras.com.br/analiss","https://www.e-chords.com/t/f1.gif"
"Anamanaguchi","https://www.cifras.com.br/anamanaguchi","https://www.e-chords.com/t/f10.gif"
"Anamu & Maki","https://www.cifras.com.br/anamu-maki","https://www.e-chords.com/t/f68.gif"
"Anand Bhatt","https://www.cifras.com.br/anand-bhatt","https://www.e-chords.com/t/f68.gif"
"Ananda Morais","https://www.cifras.com.br/ananda-morais","https://www.e-chords.com/t/f1.gif"
"Anang Hermansyah","https://www.cifras.com.br/anang-hermansyah","https://www.e-chords.com/t/f68.gif"
"Ananias da Silva Azevedo","https://www.cifras.com.br/ananias-da-silva-azevedo","https://www.e-chords.com/t/f1.gif"
"Ananias Velozo","https://www.cifras.com.br/ananias-velozo","https://www.e-chords.com/t/f1.gif"
"Ananya Birla","https://www.cifras.com.br/ananya-birla","https://www.e-chords.com/t/f68.gif"
"Anaquim","https://www.cifras.com.br/anaquim","https://www.e-chords.com/t/f1.gif"
"Anarbor","https://www.cifras.com.br/anarbor","https://www.e-chords.com/t/f10.gif"
"Anarkia","https://www.cifras.com.br/anarkia","https://www.e-chords.com/t/f68.gif"
"Anarkia Tropikal","https://www.cifras.com.br/anarkia-tropikal","https://www.e-chords.com/t/f25.gif"
"Anarquia","https://www.cifras.com.br/anarquia","https://www.e-chords.com/t/f1.gif"
"Anarquia Rock Clube","https://www.cifras.com.br/anarquia-rock-clube","https://www.e-chords.com/t/f1.gif"
"Anastacia","https://www.cifras.com.br/anastacia","https://www.e-chords.com/t/f10.gif"
"Anastasio y los del Monte","https://www.cifras.com.br/anastasio-y-los-del-monte","https://www.e-chords.com/t/f68.gif"
"Anata Bolivia","https://www.cifras.com.br/anata-bolivia","https://www.e-chords.com/t/f68.gif"
"Anatema","https://www.cifras.com.br/anatema","https://www.e-chords.com/t/f25.gif"
"Anathema","https://www.cifras.com.br/anathema","https://www.e-chords.com/t/f10.gif"
"ANAVITÓRIA","https://www.cifras.com.br/anavitoria","https://www.e-chords.com/t/f1.gif"
"Anberlin","https://www.cifras.com.br/anberlin","https://www.e-chords.com/t/f10.gif"
"Anca y el Comboleta","https://www.cifras.com.br/anca-y-el-comboleta","https://www.e-chords.com/t/f68.gif"
"Ancestrais do Acaso","https://www.cifras.com.br/ancestrais-do-acaso","https://www.e-chords.com/t/f1.gif"
"Ancestro","https://www.cifras.com.br/ancestro","https://www.e-chords.com/t/f6.gif"
"Ancesttral","https://www.cifras.com.br/ancesttral","https://www.e-chords.com/t/f68.gif"
"Anchieta Dali","https://www.cifras.com.br/anchieta-dali","https://www.e-chords.com/t/f1.gif"
"Anchietx","https://www.cifras.com.br/anchietx","https://www.e-chords.com/t/f1.gif"
"Anchor And Braille","https://www.cifras.com.br/anchor-and-braille","https://www.e-chords.com/t/f68.gif"
"Anchor Worship","https://www.cifras.com.br/anchor-worship","https://www.e-chords.com/t/f68.gif"
"Anchored In You","https://www.cifras.com.br/anchored-in-you","https://www.e-chords.com/t/f10.gif"
"Ancient Bards","https://www.cifras.com.br/ancient-bards","https://www.e-chords.com/t/f68.gif"
"Anciients","https://www.cifras.com.br/anciients","https://www.e-chords.com/t/f68.gif"
"Ancizar Castrillón Santa","https://www.cifras.com.br/ancizar-castrillon-santa","https://www.e-chords.com/t/f68.gif"
"Ancla","https://www.cifras.com.br/ancla","https://www.e-chords.com/t/f68.gif"
"Anclados","https://www.cifras.com.br/anclados","https://www.e-chords.com/t/f6.gif"
"Ancud","https://www.cifras.com.br/ancud","https://www.e-chords.com/t/f68.gif"
