artista,estilo_musical,qnt_musicas,thumbnail,link_cifras,pais
Face da Morte,Rap/Hip Hop,6.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/198/19755,7287.jpg",https://www.cifras.com.br/face-da-morte,Brasil
https://www.cifras.com.br/vanio-carlos-e-danilo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vanio-carlos-e-danilo,Brasil
Nathalia Neres,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nathalia-neres,Brasil
Elaine Farias,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/elaine-farias,Brasil
Eduardo Teles,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/eduardo-teles,Brasil
Banda Revolver,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-revolver,Brasil
Banda Revolver,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-revolver,Brasil
Varal Estrela,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/varal-estrela,Brasil
Nathália Terziani,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nathalia-terziani,Brasil
Felipe Valença,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/felipe-valenca,Brasil
Nathalie Mattos,Brasil,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nathalie-mattos,Brasil
Gabi Bauer,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gabi-bauer,Brasil
Felipe Vilela,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/felipe-vilela,Brasil
Dell Cordeiro,Gospel,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dell-cordeiro,Brasil
Val da Benção,Gospel,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/val-da-bencao,Brasil
Nathaly Martins,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nathaly-martins,Brasil
Fellini,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fellini,Brasil
Val da Benção,Gospel,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/val-da-bencao,Brasil
A Zorra,Axé Music,15.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/147/14674,102841.jpg",https://www.cifras.com.br/a-zorra,Brasil
Banda Vocação,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-vocacao,Brasil
Nasi & os Irmãos do Blues,Blues,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nasi-os-irmaos-do-blues,Brasil
Adilson Godoy,MPB,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adilson-godoy,Brasil
Pato Fu,Rock'n Roll,126.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/137/13662,63847.jpg",https://www.cifras.com.br/pato-fu,Brasil
Pato Fu,Rock'n Roll,126.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/137/13662,63847.jpg",https://www.cifras.com.br/pato-fu,Brasil
Jamaica Groove,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jamaica-groove,Brasil
Jamaica Groove,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jamaica-groove,Brasil
BANDA SUSPEITA DE FRAUDE,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-suspeita-de-fraude,Brasil
Patricio e Renan,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/patricio-e-renan,Brasil
Lakamy,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lakamy,Brasil
Edna Barros,Gospel,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edna-barros,Brasil
Caio Macedo,Pop Music,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/caio-macedo,Brasil
Banda Luxúria,Não Informada,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-luxuria,Brasil
Banda Luxúria,Não Informada,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-luxuria,Brasil
Banda Luxúria,Não Informada,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-luxuria,Brasil
Velthinho Stillo e Forro Legal,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/velthinho-stillo-e-forro-legal,Brasil
Padre Márlon e Missão Sede Santos,Católicas,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/padre-marlon-e-missao-sede-santos,Brasil
Padre Márlon e Missão Sede Santos,Católicas,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/padre-marlon-e-missao-sede-santos,Brasil
Paulinho Nogueira,Samba e Pagode,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/163/16240,30307.gif",https://www.cifras.com.br/paulinho-nogueira,Brasil
Banda MIKD,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-mikd,Brasil
Adriano PJ,Samba e Pagode,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adriano-pj,Brasil
Padre Peixoto,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/padre-peixoto,Brasil
Banda MIKD,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-mikd,Brasil
Darlan Gomes,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/darlan-gomes,Brasil
Paulo César e Eduardo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulo-cesar-e-eduardo,Brasil
Paulo César e Eduardo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulo-cesar-e-eduardo,Brasil
Fanuel,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fanuel,Brasil
Banda Havana,Rock Clássico,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-havana,Brasil
Banda Havana,Rock Clássico,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-havana,Brasil
Edson Cordeiro,Não Informada,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/174/17380,49583.jpg",https://www.cifras.com.br/edson-cordeiro,Brasil
Edson e Você,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edson-e-voce,Brasil
Edson e Você,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edson-e-voce,Brasil
Netinho de Paula,Pop Music,26.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/171/17075,98538.jpg",https://www.cifras.com.br/netinho-de-paula,Brasil
Paulo César e Eduardo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulo-cesar-e-eduardo,Brasil
Neto LX,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/neto-lx,Brasil
Paula Baak,Rock'n Roll,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/820/81927,113630.jpg",https://www.cifras.com.br/paula-baak,Brasil
Paula Baak,Rock'n Roll,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/820/81927,113630.jpg",https://www.cifras.com.br/paula-baak,Brasil
Paula Fernandes,Sertanejo,133.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/424/42354,64370.jpg",https://www.cifras.com.br/paula-fernandes,Brasil
Paula Mendes,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paula-mendes,Brasil
Adriana Marques,Gospel,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/302/30134,7524.jpg",https://www.cifras.com.br/adriana-marques,Brasil
Paula Pimenta,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paula-pimenta,Brasil
Paula Pimenta,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paula-pimenta,Brasil
Tagore,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/tagore,Brasil
Paulo FN,Gospel,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulo-fn,Brasil
Radical Brasil,Rock'n Roll,19.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/radical-brasil,Brasil
Gil Magne,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gil-magne,Brasil
Taina Cabral,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/taina-cabral,Brasil
Gilberto e Gilmar,Não Informada,57.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/174/17329,218656.jpg",https://www.cifras.com.br/gilberto-e-gilmar,Brasil
Gildo Junior,Brasil,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gildo-junior,Brasil
Kaquinho & Cumpadi Bráulio,Besteirol,14.0,https://www.cifras.com.br/arquivos/artistas/kaquinho-cumpadi-braulio.jpg,https://www.cifras.com.br/kaquinho-cumpadi-braulio,Brasil
Kaquinho & Cumpadi Bráulio,Besteirol,14.0,https://www.cifras.com.br/arquivos/artistas/kaquinho-cumpadi-braulio.jpg,https://www.cifras.com.br/kaquinho-cumpadi-braulio,Brasil
Kaoma,Lambada,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/54/5367,81658.jpg",https://www.cifras.com.br/kaoma,Brasil
Kaoma,Lambada,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/54/5367,81658.jpg",https://www.cifras.com.br/kaoma,Brasil
Kaoma,Lambada,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/54/5367,81658.jpg",https://www.cifras.com.br/kaoma,Brasil
Gileno,Jovem Guarda,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gileno,Brasil
Gileno,Jovem Guarda,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gileno,Brasil
Sá e Guarabyra,MPB,44.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/174/17395,198574.jpg",https://www.cifras.com.br/sa-e-guarabyra,Brasil
Paulo de Souza,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulo-de-souza,Brasil
Calouros do Ritmo,Diversos,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/calouros-do-ritmo,Brasil
Caluê,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/calue,Brasil
https://www.cifras.com.br/paulo-e-shirley,Rock Alternativo,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/39/3805,201351.jpg",https://www.cifras.com.br/paulo-e-shirley,Brasil
Talento Saudavel,Católicas,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/talento-saudavel,Brasil
Radicais na fé,Gospel,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/radicais-na-fe,Brasil
Radicais na fé,Gospel,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/radicais-na-fe,Brasil
Banda Éleos,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-eleos,Brasil
Daniele Niewinski,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniele-niewinski,Brasil
Banda Desejos,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-desejos,Brasil
Jão,Não Informada,27.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/1263/126238,226495.jpg",https://www.cifras.com.br/jao,Brasil
Daniel Oliveira,MPB,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-oliveira,Brasil
Jão,Não Informada,27.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/1263/126238,226495.jpg",https://www.cifras.com.br/jao,Brasil
Gabriel Nagel,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gabriel-nagel,Brasil
Abdias e Eliane,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/abdias-e-eliane,Brasil
Filipe Benedito,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/filipe-benedito,Brasil
Filipe Guimarães,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/filipe-guimaraes,Brasil
Neuza Paim,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/neuza-paim,Brasil
Filipe Lancaster,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/filipe-lancaster,Brasil
Fabiano Trancoso,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabiano-trancoso,Brasil
Fabiano Trancoso,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabiano-trancoso,Brasil
GDO do Forró,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gdo-do-forro,Brasil
One Wish,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/one-wish,Brasil
Gean Carlos de Paiva,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gean-carlos-de-paiva,Brasil
Lan,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lan,Brasil
Banda Altavoz,Gospel,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-altavoz,Brasil
Ventania,MPB,39.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/184/18347,105747.jpg",https://www.cifras.com.br/ventania,Brasil
Batatinha,MPB,11.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/242/24191,140802.jpg",https://www.cifras.com.br/batatinha,Brasil
Verbo Vivo,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/verbo-vivo,Brasil
Adriana Ribeiro,Católicas,21.0,https://www.cifras.com.br/arquivos/artistas/adriana-ribeiro.jpg,https://www.cifras.com.br/adriana-ribeiro,Brasil
Nélson Dantas,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nelson-dantas,Brasil
Nelson Ned,MPB,65.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/174/17375,85778.jpg",https://www.cifras.com.br/nelson-ned,Brasil
Raça Brasileira,Samba e Pagode,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/raca-brasileira,Brasil
Nelton Pyter,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nelton-pyter,Brasil
Natti Natasha,Não Informada,3.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/1244/124394,226415.jpg",https://www.cifras.com.br/natti-natasha,Brasil
Adelmo Casé,Pop Music,3.0,https://www.cifras.com.br/arquivos/artistas/adelmo-case.jpg,https://www.cifras.com.br/adelmo-case,Brasil
Jams,Brasil,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jams,Brasil
Adelmo Casé,Pop Music,3.0,https://www.cifras.com.br/arquivos/artistas/adelmo-case.jpg,https://www.cifras.com.br/adelmo-case,Brasil
Vavá,Samba e Pagode,16.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/179/17837,108842.jpg",https://www.cifras.com.br/vava,Brasil
Jana Lima,Axé Music,1.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/345/34428,34159.jpg",https://www.cifras.com.br/jana-lima,Brasil
Janaynna Targino,Não Informada,12.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/731/73067,48135.jpg",https://www.cifras.com.br/janaynna-targino,Brasil
Bardot Mobile,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/bardot-mobile,Brasil
Calé Bernardo,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cale-bernardo,Brasil
Delley e Dorivan,Sertanejo,3.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/277/27619,64727.jpg",https://www.cifras.com.br/delley-e-dorivan,Brasil
Paulinho Pirangi,Brasil,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulinho-pirangi,Brasil
Jancarlos e João Victor,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jancarlos-e-joao-victor,Brasil
Delcio Carvalho,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/delcio-carvalho,Brasil
Delusi,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/delusi,Brasil
Delusi,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/delusi,Brasil
Paulinho Rahs,Rock'n Roll,17.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulinho-rahs,Brasil
Deluxe Trio,Não Informada,17.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/deluxe-trio,Brasil
Janderson Marlos,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/janderson-marlos,Brasil
Deidimar Santos,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/deidimar-santos,Brasil
Deeh Ferrarez,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/deeh-ferrarez,Brasil
Be God,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/be-god,Brasil
Adriel Carlos,Não Informada,5.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/985/98454,224057.jpg",https://www.cifras.com.br/adriel-carlos,Brasil
Janderson Roberto,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/janderson-roberto,Brasil
Ulisses Guedes,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ulisses-guedes,Brasil
Galeguinho do Forró,Forró,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/galeguinho-do-forro,Brasil
